start,miny,maxy,center,trend,amplitude
2018.09.21 12:50:00,2018.09.21 13:35:00,2018.09.21 15:30:00,2018.09.21 14:55:00,-5.070967656284619e-05,0.001151288641313479
2018.09.21 14:05:00,2018.09.21 14:10:00,2018.09.21 15:00:00,2018.09.21 14:30:00,-8.037604768476685e-05,0.0014490458935947695
2018.09.21 14:10:00,2018.09.21 14:15:00,2018.09.21 14:55:00,2018.09.21 14:25:00,-8.628096891785789e-05,0.001295121089932374
2018.09.21 14:15:00,2018.09.21 14:20:00,2018.09.21 15:25:00,2018.09.21 15:00:00,-8.309353693966271e-05,0.0018654036459074023
2018.09.21 15:20:00,2018.09.21 15:40:00,2018.09.21 16:55:00,2018.09.21 16:35:00,-6.58477533597262e-06,0.0012168944052071244
2018.09.21 16:30:00,2018.09.21 16:35:00,2018.09.21 17:10:00,2018.09.21 16:50:00,-1.0251223491908203e-05,0.0014761879707626759
2018.09.21 17:10:00,2018.09.21 17:15:00,2018.09.21 18:25:00,2018.09.21 18:00:00,-2.7829638444715614e-05,0.003986141361999409
2018.09.21 17:15:00,2018.09.21 17:20:00,2018.09.21 18:35:00,2018.09.21 18:10:00,-3.078856674365285e-05,0.003612394367175929
2018.09.21 17:20:00,2018.09.21 17:25:00,2018.09.21 18:45:00,2018.09.21 18:15:00,-3.480417545591815e-05,0.0028704365679959464
2018.09.21 17:25:00,2018.09.21 17:30:00,2018.09.21 19:00:00,2018.09.21 18:30:00,-3.674997213728604e-05,0.002278584823469628
2018.09.21 17:30:00,2018.09.21 17:35:00,2018.09.21 19:10:00,2018.09.21 18:35:00,-3.680916014256951e-05,0.001613432105132483
2018.09.21 17:35:00,2018.09.21 17:40:00,2018.09.21 19:35:00,2018.09.21 19:00:00,-3.614074961503646e-05,0.0012320459248516226
2018.09.21 17:50:00,2018.09.21 18:15:00,2018.09.21 19:40:00,2018.09.21 19:15:00,-2.869068634803473e-05,0.001415433482590922
2018.09.21 18:40:00,2018.09.21 19:35:00,2018.09.21 21:50:00,2018.09.21 21:10:00,-1.1181942302535887e-06,0.0009653858659215821
2018.09.21 19:45:00,2018.09.21 19:50:00,2018.09.21 21:15:00,2018.09.21 20:40:00,1.4956901805605865e-05,0.0020725602179816425
2018.09.21 19:55:00,2018.09.21 20:00:00,2018.09.21 21:10:00,2018.09.21 20:40:00,1.5409637044917913e-05,0.001407982956211936
